state_id,sku_id,product_key,style_code,brand,category,product_name,week_of,days_of_supply,stock_coverage_ratio,stockout_risk,total_qty,inventory_vs_median,current_margin_pct,discount_depth_last_30d,days_since_last_discount,days_at_current_price,retail_price_usd,price_gap_pct,competitors_on_sale,competitors_out_of_stock,num_competitors,market_position,days_since_launch,season_sell_through_pct,brand_tier,cost_price_usd,seasonality_score,category_seasonal_boost,event_proximity_score,next_month_seasonality,cash_runway_months,cash_tight,inventory_intensity,match_type,match_score,inventory_history_quality,has_competitor_data,competitor_min_price_usd,competitor_avg_price_usd,competitor_max_price_usd,sales_units_last_28d,avg_daily_sales_28d,competitor_price_trend_4w,competitor_sale_frequency_4w,competitor_oos_frequency_4w,price_gap_volatility_4w,stock_velocity_4w,sell_through_velocity_4w,days_since_competitor_change,rules_label,row_source,is_augmented,augmentation_family,anchor_state_id,sample_weight_hint,ai_label,expected_label,ai_label_confidence,label_confidence,ai_label_rationale,audit_flags,label_prompt_version,labeler_model,labeled_at,ai_label_disagrees_with_rules,data_source,synthetic_is_augmented,synthetic_target_label,synthetic_anchor_state_id,synthetic_mutation_profile,ai_score_hold,ai_score_markdown,ai_score_promote,ai_score_clear
SP-5368149B74|2026-05-26__AUG-MAR-2862,SP-5368149B74,,IN213158,ON,other,On Climate 2 Women Running Long Sleeve Black,2026-05-26,123.6,4.12,0,24,2.6667,52.54,0.051,140,42,140.53,0.32,1,0,2,premium,90,0.2588,tier1,66.7,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8506,movement_reconstructed,1,60.0,116.125,145.0,0.0,0.0,0.0,1.0,1.0,0.0,-14.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-5368149B74|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 32%; competitors are discounting; stock cover is elevated (124 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-5368149B74|2026-05-26,markdown_strong,0.574,1.0065,0.2829,0.3281
SP-DC2D1E2F28|2026-05-26__AUG-MAR-2863,SP-DC2D1E2F28,,IN232278,Nike,footwear,Nike Air Force 1 07 Gtx Men Lifestyle Shoes Fauna Brown/Black,2026-05-26,147.1,4.9,0,57,4.75,51.85,0.141,140,60,189.35,0.2073,2,0,3,premium,148,0.2048,tier1,91.18,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.9714,movement_reconstructed,1,170.0,170.0,170.0,0.0,0.0,0.0,0.0,1.0,0.0,-14.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-DC2D1E2F28|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 21%; competitors are discounting; stock cover is elevated (147 DOS),overpriced|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-DC2D1E2F28|2026-05-26,markdown_strong,0.5179,1.0652,0.2577,0.4179
SP-A5571E2645|2026-05-26__AUG-MAR-2864,SP-A5571E2645,,IN209953,New Balance,footwear,New Balance 1906 Men Lifestyle Shoes Silver/Black,2026-05-26,132.4,4.41,0,62,5.1667,60.79,0.0801,140,73,343.62,0.32,2,0,2,premium,127,0.2757,tier1,134.75,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8484,movement_reconstructed,1,92.0,221.8,275.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-A5571E2645|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 32%; competitors are discounting; stock cover is elevated (132 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-A5571E2645|2026-05-26,markdown_strong,0.4965,1.1447,0.3021,0.3839
SP-A766A3D4CB|2026-05-26__AUG-MAR-2865,SP-A766A3D4CB,,IN230183,Nike,footwear,Nike Air Force 1 Gs-Girls Lifestyle Shoes White/Pink,2026-05-26,110.5,3.68,0,66,5.5,54.67,0.0646,140,77,118.21,0.2465,3,0,4,premium,131,0.2763,tier1,53.58,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8173,movement_reconstructed,1,77.0,113.66666666666669,174.0,0.0,0.0,0.0,1.0,1.0,0.0532,-9.0,-1.0,0,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-A766A3D4CB|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 25%; competitors are discounting; stock cover is elevated (110 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-A766A3D4CB|2026-05-26,markdown_strong,0.5822,1.0418,0.3291,0.3315
SP-F067DCDACE|2026-05-26__AUG-MAR-2866,SP-F067DCDACE,,GK9950,Adidas,sportswear,"AEROREADY Essentials Regular-Fit 3-Stripes Track Suit, Black",2026-05-26,106.6,3.55,0,55,4.5833,52.92,0.0681,140,39,85.64,0.1938,1,0,2,premium,90,0.3484,tier1,40.32,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,84.0,84.0,84.0,0.0,0.0,0.0,1.0,1.0,0.0,-10.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-F067DCDACE|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.9279,0.9279,priced above market by 19%; competitors are discounting; stock cover is elevated (107 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-F067DCDACE|2026-05-26,markdown_strong,0.6471,0.927,0.3335,0.2836
SP-8F8A2E507A|2026-05-26__AUG-MAR-2867,SP-8F8A2E507A,,IN232094,Nike,footwear,Nike Air Jordan 1 Low Women Lifestyle Shoes Mystic Hibiscus,2026-05-26,138.5,4.62,0,81,6.75,58.87,0.0004,140,97,193.14,0.2891,3,0,4,premium,184,0.2532,tier1,79.43,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.9073,movement_reconstructed,1,148.0,205.75,225.0,0.0,0.0,0.0,0.5,0.0,0.0272,-6.0,-1.0,0,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-8F8A2E507A|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 29%; competitors are discounting; stock cover is elevated (138 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-8F8A2E507A|2026-05-26,markdown_strong,0.5143,1.1179,0.2964,0.4246
SP-63D1F944FA|2026-05-26__AUG-MAR-2868,SP-63D1F944FA,,IN236746,Crocs,footwear,Crocs Bae Pinnacle Embellished Women Lifestyle Clog Frappe,2026-05-26,130.6,4.35,0,38,3.1667,54.62,0.073,140,96,192.49,0.274,2,0,4,premium,144,0.2171,tier2,87.36,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.9644,movement_reconstructed,1,168.0,168.0,168.0,0.0,0.0,0.0,0.5,0.5,0.0798,-9.0,-1.0,0,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-63D1F944FA|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 27%; competitors are discounting; stock cover is elevated (131 DOS),overpriced|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-63D1F944FA|2026-05-26,markdown_strong,0.5601,1.034,0.2869,0.3606
SP-A5571E2645|2026-05-26__AUG-MAR-2869,SP-A5571E2645,,IN209953,New Balance,footwear,New Balance 1906 Men Lifestyle Shoes Silver/Black,2026-05-26,109.6,3.65,0,60,5.0,60.79,0.0842,140,35,343.62,0.32,2,0,4,premium,90,0.2902,tier1,134.75,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8484,movement_reconstructed,1,92.0,221.8,275.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-A5571E2645|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 32%; competitors are discounting; stock cover is elevated (110 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-A5571E2645|2026-05-26,markdown_strong,0.6152,1.0039,0.3488,0.3108
SP-402F2C3335|2026-05-26__AUG-MAR-2870,SP-402F2C3335,,IN205159,ON,apparel,On Climate Men Running Hoody Black,2026-05-26,108.0,3.6,0,89,6.3571,57.97,0.1558,140,83,174.03,0.2403,2,0,3,premium,114,0.2627,tier1,73.14,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7496,movement_reconstructed,1,159.0,190.2280701754386,229.0,0.0,0.0,0.0,1.0,1.0,0.0,-10.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-402F2C3335|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 24%; competitors are discounting; stock cover is elevated (108 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-402F2C3335|2026-05-26,markdown_strong,0.6004,1.0377,0.354,0.3288
SP-D62159F18D|2026-05-26__AUG-MAR-2871,SP-D62159F18D,,IN238068,Crocs,footwear,Crocs Barbie Classic Infant Lifestyle Clog Multi,2026-05-26,95.0,3.17,0,58,4.8333,53.61,0.0569,140,66,67.25,0.32,2,0,3,premium,99,0.2454,tier2,31.2,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7999,movement_reconstructed,1,27.0,45.86248492159228,72.0,0.0,0.0,0.0,1.0,1.0,0.0,-12.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-D62159F18D|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 32%; competitors are discounting; stock cover is elevated (95 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-D62159F18D|2026-05-26,markdown_strong,0.643,0.9973,0.3763,0.3328
SP-4D19290060|2026-05-26__AUG-MAR-2872,SP-4D19290060,,IN232285,Nike,apparel,Nike Air Fleece Boys Lifestyle Hoody Black/White,2026-05-26,104.7,3.49,0,74,5.2857,58.02,0.0994,140,74,80.61,0.32,1,0,2,premium,90,0.2405,tier1,33.84,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8095,movement_reconstructed,1,38.0,64.5,130.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-4D19290060|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 32%; competitors are discounting; stock cover is elevated (105 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-4D19290060|2026-05-26,markdown_strong,0.6312,1.0015,0.3654,0.3223
SP-1AB356CEBD|2026-05-26__AUG-MAR-2873,SP-1AB356CEBD,,IN233452,ON,sportswear,On Performance Women Running Bra Black,2026-05-26,110.1,3.67,0,72,6.0,52.5,0.1201,140,70,86.19,0.2636,2,0,4,premium,175,0.1823,tier1,40.94,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8897,movement_reconstructed,1,62.0,74.2,89.0,0.0,0.0,0.0,1.0,1.0,0.0,-9.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-1AB356CEBD|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 26%; competitors are discounting; stock cover is elevated (110 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-1AB356CEBD|2026-05-26,markdown_strong,0.6135,1.0003,0.3196,0.3643
SP-A544BF76A8|2026-05-26__AUG-MAR-2874,SP-A544BF76A8,,IN226441,Nike,sportswear,Nike One Keyhole Women Training Bra Black,2026-05-26,100.1,3.34,0,26,2.1667,53.12,0.1369,140,89,47.12,0.2053,2,1,4,premium,151,0.3371,tier1,22.09,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7773,movement_reconstructed,1,33.0,39.48051948051948,47.0,0.0,0.0,0.0,1.0,1.0,0.0,-14.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-A544BF76A8|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.9281,0.9281,priced above market by 21%; competitors are discounting; stock cover is elevated (100 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-A544BF76A8|2026-05-26,markdown_strong,0.6587,0.9388,0.369,0.3013
SP-7DAC8BE0F9|2026-05-26__AUG-MAR-2875,SP-7DAC8BE0F9,,IN237517,Nike,footwear,Nike Air Force 1 07 Lv8 Men Lifestyle Shoes Anthracite/Grey,2026-05-26,128.0,4.27,0,70,5.8333,61.38,0.1148,140,93,273.82,0.2179,3,0,4,premium,136,0.4089,tier1,105.75,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.9501,movement_reconstructed,1,225.0,225.0,225.0,0.0,0.0,0.0,1.0,0.25,0.0,-9.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-7DAC8BE0F9|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 22%; competitors are discounting; stock cover is elevated (128 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-7DAC8BE0F9|2026-05-26,markdown_strong,0.537,1.0679,0.3062,0.3223
SP-6F212837EF|2026-05-26__AUG-MAR-2876,SP-6F212837EF,,IN231583,Crocs,footwear,Crocs Bae Lined Women Lifestyle Clog Black,2026-05-26,106.4,3.55,0,80,6.6667,50.27,0.1503,140,69,70.06,0.2885,2,0,4,premium,145,0.2375,tier2,34.84,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7652,movement_reconstructed,1,48.0,60.46268656716418,72.0,0.0,0.0,0.0,1.0,0.0,0.0,-14.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-6F212837EF|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 29%; competitors are discounting; stock cover is elevated (106 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-6F212837EF|2026-05-26,markdown_strong,0.6257,0.9702,0.321,0.327
SP-485BDE7E2C|2026-05-26__AUG-MAR-2877,SP-485BDE7E2C,,IG8996,Adidas,footwear,"4Dfwd 3 Running Shoes, Black",2026-05-26,148.7,4.96,0,43,3.5833,55.81,0.1544,140,45,224.87,0.18,3,0,4,premium,90,0.18,tier1,99.36,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,0.9155,movement_reconstructed,1,223.0,131.7282,207.0,0.0,0.0,0.0,0.5,0.5,0.0768,-9.0,-1.0,0,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-485BDE7E2C|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 18%; competitors are discounting; stock cover is elevated (149 DOS),overpriced|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-485BDE7E2C|2026-05-26,markdown_strong,0.5277,1.0609,0.276,0.413
SP-5368149B74|2026-05-26__AUG-MAR-2878,SP-5368149B74,,IN213158,ON,other,On Climate 2 Women Running Long Sleeve Black,2026-05-26,121.2,4.04,0,41,4.5556,52.54,0.1041,140,81,140.53,0.32,3,0,4,premium,144,0.18,tier1,66.7,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8506,movement_reconstructed,1,60.0,116.125,145.0,0.0,0.0,0.0,1.0,1.0,0.0,-14.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-5368149B74|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 32%; competitors are discounting; stock cover is elevated (121 DOS),overpriced|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-5368149B74|2026-05-26,markdown_strong,0.5488,1.0627,0.2852,0.3603
SP-C3739F5327|2026-05-26__AUG-MAR-2879,SP-C3739F5327,,IN232348,Nike,apparel,Nike Air Men Lifestyle Pant Black/White,2026-05-26,113.3,3.78,0,85,6.0714,53.14,0.1697,140,42,143.44,0.32,2,0,3,premium,177,0.2682,tier1,67.21,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8029,movement_reconstructed,1,37.0,103.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-C3739F5327|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 32%; competitors are discounting; stock cover is elevated (113 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-C3739F5327|2026-05-26,markdown_strong,0.5831,1.0322,0.312,0.3578
SP-EC9AF8E301|2026-05-26__AUG-MAR-2880,SP-EC9AF8E301,,IN237263,Nike,apparel,Nike Club French Terry Men Lifestyle Pant Grey/White,2026-05-26,130.6,4.35,0,71,5.0714,52.29,0.1435,140,63,87.68,0.2676,3,1,5,premium,128,0.18,tier1,41.83,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.9293,movement_reconstructed,1,58.0,78.66666666666667,89.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-EC9AF8E301|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 27%; competitors are discounting; stock cover is elevated (131 DOS),overpriced|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-EC9AF8E301|2026-05-26,markdown_strong,0.5481,1.0468,0.2852,0.3728
SP-B677F147CF|2026-05-26__AUG-MAR-2881,SP-B677F147CF,,IN160787,Nike,footwear,Nike Air Force 1 07 Women Lifestyle Shoes White,2026-05-26,125.1,4.17,0,68,5.6667,48.21,0.0828,140,71,187.87,0.1834,3,0,4,premium,90,0.2549,tier1,97.29,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8742,movement_reconstructed,1,181.0,207.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-B677F147CF|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 18%; competitors are discounting; stock cover is elevated (125 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-B677F147CF|2026-05-26,markdown_strong,0.5718,0.9818,0.2599,0.3315
SP-B2BF00C26E|2026-05-26__AUG-MAR-2882,SP-B2BF00C26E,,IN226798,New Balance,footwear,New Balance 1906R Unisex Lifestyle Shoes Harbor Grey,2026-05-26,116.5,3.88,0,57,4.75,55.6,0.0227,140,36,303.52,0.1869,2,0,2,premium,152,0.3596,tier1,134.75,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.927,movement_reconstructed,1,275.0,275.0,275.0,0.0,0.0,0.0,0.5,0.5,0.2912,-14.0,-1.0,0,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-B2BF00C26E|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 19%; competitors are discounting; stock cover is elevated (116 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-B2BF00C26E|2026-05-26,markdown_strong,0.5605,1.0468,0.3134,0.3223
SP-485BDE7E2C|2026-05-26__AUG-MAR-2883,SP-485BDE7E2C,,IG8996,Adidas,footwear,"4Dfwd 3 Running Shoes, Black",2026-05-26,113.4,3.78,0,73,6.0833,55.81,0.0533,140,35,224.87,0.2385,3,1,4,premium,151,0.3015,tier1,99.36,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,0.9155,movement_reconstructed,1,223.0,131.7282,207.0,0.0,0.0,0.0,0.5,0.5,0.0768,-9.0,-1.0,0,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-485BDE7E2C|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 24%; competitors are discounting; stock cover is elevated (113 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-485BDE7E2C|2026-05-26,markdown_strong,0.5727,1.0515,0.3375,0.3347
SP-B7486CDFB2|2026-05-26__AUG-MAR-2884,SP-B7486CDFB2,,IN230333,Nike,sportswear,Nike One Light-Support Padded Women Training Bra Pink/Canyon Rust,2026-05-26,120.1,4.0,0,71,5.9167,57.08,0.0715,140,36,51.47,0.2788,2,0,2,premium,90,0.2986,tier1,22.09,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.817,movement_reconstructed,1,38.0,51.85714285714285,66.0,0.0,0.0,0.0,1.0,1.0,0.0,-13.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-B7486CDFB2|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 28%; competitors are discounting; stock cover is elevated (120 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-B7486CDFB2|2026-05-26,markdown_strong,0.5209,1.1167,0.3089,0.3442
SP-AADCC2E724|2026-05-26__AUG-MAR-2885,SP-AADCC2E724,,IN239482,Nike,other,Nike Flex Classic 6 Packs Unisex Training Band Multicolor,2026-05-26,121.0,4.03,0,93,10.3333,45.8,0.0254,140,37,12.14,0.2508,2,0,3,premium,140,0.1818,tier1,6.58,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.855,movement_reconstructed,1,10.0,11.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-AADCC2E724|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 25%; competitors are discounting; stock cover is elevated (121 DOS),overpriced|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-AADCC2E724|2026-05-26,markdown_strong,0.5592,1.0135,0.2516,0.3502
SP-20A699F44B|2026-05-26__AUG-MAR-2886,SP-20A699F44B,,IN233447,ON,apparel,On 3 Inch Performance Women Running Short Black,2026-05-26,115.8,3.86,0,74,5.2857,57.84,0.0032,140,72,92.74,0.18,2,0,4,premium,142,0.2518,tier1,39.1,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.9766,movement_reconstructed,1,85.0,85.0,85.0,0.0,0.0,0.0,1.0,1.0,0.0,-18.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-20A699F44B|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 18%; competitors are discounting; stock cover is elevated (116 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-20A699F44B|2026-05-26,markdown_strong,0.6286,0.9557,0.327,0.3002
SP-92437D4CE3|2026-05-26__AUG-MAR-2887,SP-92437D4CE3,,IN213549,Nike,other,Nike Df Pacer Men Running Long Sleeve Black,2026-05-26,146.8,4.89,0,24,2.6667,56.55,0.1498,140,70,86.53,0.2663,2,0,4,premium,210,0.4119,tier1,37.6,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7865,movement_reconstructed,1,38.0,64.54545454545455,89.0,0.0,0.0,0.0,1.0,1.0,0.0,-9.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-92437D4CE3|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 27%; competitors are discounting; stock cover is elevated (147 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-92437D4CE3|2026-05-26,markdown_strong,0.5278,1.0623,0.2815,0.4151
SP-C3739F5327|2026-05-26__AUG-MAR-2888,SP-C3739F5327,,IN232348,Nike,apparel,Nike Air Men Lifestyle Pant Black/White,2026-05-26,122.6,4.09,0,64,4.5714,53.14,0.0297,140,60,143.44,0.32,3,0,4,premium,90,0.3093,tier1,67.21,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8029,movement_reconstructed,1,37.0,103.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-C3739F5327|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 32%; competitors are discounting; stock cover is elevated (123 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-C3739F5327|2026-05-26,markdown_strong,0.546,1.0515,0.2869,0.3312
SP-5EEE00AE58|2026-05-26__AUG-MAR-2889,SP-5EEE00AE58,,IN218628,ON,sportswear,On Studio Women Training Bra Black,2026-05-26,132.0,4.4,0,26,2.1667,63.3,0.0615,140,52,94.01,0.32,2,1,3,premium,167,0.4034,tier1,34.5,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8429,movement_reconstructed,1,41.0,89.72222222222223,145.0,0.0,0.0,0.0,1.0,1.0,0.012,-9.0,-1.0,7,MARKDOWN,controlled_augmentation,1,markdown_strong,SP-5EEE00AE58|2026-05-26,0.45,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 32%; competitors are discounting; stock cover is elevated (132 DOS),overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-06T07:35:43.063753+00:00,0,synthetic_augmented,1,MARKDOWN,SP-5EEE00AE58|2026-05-26,markdown_strong,0.5373,1.0682,0.3191,0.3521
