state_id,sku_id,product_key,style_code,brand,category,product_name,week_of,days_of_supply,stock_coverage_ratio,stockout_risk,total_qty,inventory_vs_median,current_margin_pct,discount_depth_last_30d,days_since_last_discount,days_at_current_price,retail_price_usd,price_gap_pct,competitors_on_sale,competitors_out_of_stock,num_competitors,market_position,days_since_launch,season_sell_through_pct,brand_tier,cost_price_usd,seasonality_score,category_seasonal_boost,event_proximity_score,next_month_seasonality,cash_runway_months,cash_tight,inventory_intensity,match_type,match_score,inventory_history_quality,has_competitor_data,competitor_min_price_usd,competitor_avg_price_usd,competitor_max_price_usd,sales_units_last_28d,avg_daily_sales_28d,competitor_price_trend_4w,competitor_sale_frequency_4w,competitor_oos_frequency_4w,price_gap_volatility_4w,stock_velocity_4w,sell_through_velocity_4w,days_since_competitor_change,rules_label,row_source,is_augmented,augmentation_family,anchor_state_id,sample_weight_hint,ai_label,expected_label,ai_label_confidence,label_confidence,ai_label_rationale,audit_flags,label_prompt_version,labeler_model,labeled_at,ai_label_disagrees_with_rules
SP-E5E8062C5F|2026-05-19,SP-E5E8062C5F,,26Z,La Sportiva,footwear,La Sportiva Wildcat 3.0 W,2026-05-19,0.0,0.0,1,0,1.0,54.0,0.0,999,30,149.85,0.0,0,0,0,at_market,0,1.0,tier2,68.93,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-E5E8062C5F|2026-05-26,SP-E5E8062C5F,,26Z,La Sportiva,footwear,La Sportiva Wildcat 3.0 W,2026-05-26,136.6,4.55,0,28,1.0,54.0,0.0,999,30,149.85,0.0,0,0,0,at_market,0,0.0,tier2,68.93,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-E668E236D6|2026-05-19,SP-E668E236D6,,IN214605,The North Face,other,The North Face Box Nse Men Lifestyle Long Sleeve Black/White,2026-05-19,0.0,0.0,1,0,1.0,57.1,0.0,999,30,39.86,0.2975,1,1,1,premium,0,1.0,tier1,17.1,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7464,movement_reconstructed,1,28.0,50.85714285714285,168.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-E668E236D6|2026-05-26,SP-E668E236D6,,IN214605,The North Face,other,The North Face Box Nse Men Lifestyle Long Sleeve Black/White,2026-05-26,73.5,2.45,0,9,1.0,57.1,0.0,999,30,39.86,0.2975,1,1,1,premium,0,0.0,tier1,17.1,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7727,movement_reconstructed,1,28.0,50.225,168.0,0.0,0.0,0.0,1.0,0.5,0.0,-9.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-E70F8AC18A|2026-05-19,SP-E70F8AC18A,,IN237307,Nike,accessories,Nike (20L) Boys Lifestyle Backpack Black/Orange/White,2026-05-19,0.0,0.0,1,0,1.0,61.36,0.0,999,30,74.2,0.0,0,0,0,at_market,0,1.0,tier1,28.67,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-E70F8AC18A|2026-05-26,SP-E70F8AC18A,,IN237307,Nike,accessories,Nike (20L) Boys Lifestyle Backpack Black/Orange/White,2026-05-26,54.6,1.82,0,18,1.0,61.36,0.0,999,30,74.2,0.0,0,0,0,at_market,0,0.0,tier1,28.67,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0121,-14.0,-1.0,7,PROMOTE,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-E73794CCEB|2026-05-19,SP-E73794CCEB,,46S,La Sportiva,footwear,La Sportiva Bushido III,2026-05-19,0.0,0.0,1,0,1.0,54.0,0.0,999,30,166.5,0.0,0,0,0,at_market,0,1.0,tier2,76.59,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-E73794CCEB|2026-05-26,SP-E73794CCEB,,46S,La Sportiva,footwear,La Sportiva Bushido III,2026-05-26,136.6,4.55,0,28,1.0,54.0,0.0,999,30,166.5,0.0,0,0,0,at_market,0,0.0,tier2,76.59,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.3255,-14.0,-1.0,0,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-E7F43FB6BA|2026-05-19,SP-E7F43FB6BA,,JD4982,Adidas,apparel,"3-Stripes Leggings, Brown",2026-05-19,0.0,0.0,1,0,1.0,52.78,0.0,999,30,43.71,0.0162,1,0,1,at_market,0,1.0,tier1,20.64,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,43.0,43.0,43.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-E7F43FB6BA|2026-05-26,SP-E7F43FB6BA,,JD4982,Adidas,apparel,"3-Stripes Leggings, Brown",2026-05-26,51.2,1.71,0,14,1.0,52.78,0.0,999,30,43.71,0.0162,1,0,1,at_market,0,0.0,tier1,20.64,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,43.0,43.0,43.0,0.0,0.0,0.0,1.0,1.0,0.0749,-9.0,-1.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.9424,0.9424,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,low_stock,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-E859AD8963|2026-05-19,SP-E859AD8963,,IN219793,New Balance,apparel,New Balance Athletics French Terry Women Lifestyle Pant Linen,2026-05-19,0.0,0.0,1,0,1.0,50.91,0.0,999,30,73.86,0.0658,1,0,1,above_market,0,1.0,tier1,36.26,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8415,movement_reconstructed,1,69.0,74.0,79.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.9372,0.9372,no urgent pricing intervention is needed,low_stock,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-E859AD8963|2026-05-26,SP-E859AD8963,,IN219793,New Balance,apparel,New Balance Athletics French Terry Women Lifestyle Pant Linen,2026-05-26,61.4,2.05,0,14,1.0,50.91,0.0,999,30,73.86,0.5261,1,1,1,premium,0,0.0,tier1,36.26,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8065,movement_reconstructed,1,35.0,63.08108108108108,79.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,MARKDOWN,MARKDOWN,0.9244,0.9244,priced above market by 53%; competitors are discounting; margin can support a markdown,low_stock|overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-E8BBCA75D7|2026-05-19,SP-E8BBCA75D7,,IN226998,New Balance,apparel,New Balance Athletics French Terry Women Lifestyle Short Linen,2026-05-19,0.0,0.0,1,0,1.0,59.43,0.0,999,30,66.43,0.2624,1,0,1,premium,0,1.0,tier1,26.95,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8723,movement_reconstructed,1,49.0,53.0,55.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-E8BBCA75D7|2026-05-26,SP-E8BBCA75D7,,IN226998,New Balance,apparel,New Balance Athletics French Terry Women Lifestyle Short Linen,2026-05-26,55.2,1.84,0,14,1.0,59.43,0.0,999,30,66.43,0.5936,1,1,1,premium,0,0.0,tier1,26.95,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8482,movement_reconstructed,1,27.0,48.27272727272727,55.0,0.0,0.0,0.0,1.0,1.0,0.0,-14.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 59%; competitors are discounting; margin can support a markdown,low_stock|overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-E923EE9DF9|2026-05-19,SP-E923EE9DF9,,IN237220,Nike,accessories,Nike Academy Team Unisex Football Bag Navy/Black/White,2026-05-19,0.0,0.0,1,0,1.0,49.33,0.0,999,30,54.73,0.2509,0,0,1,premium,0,1.0,tier1,27.73,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8688,movement_reconstructed,1,41.0,45.5,59.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.9018,0.9018,no urgent pricing intervention is needed,low_stock|overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-E923EE9DF9|2026-05-26,SP-E923EE9DF9,,IN237220,Nike,accessories,Nike Academy Team Unisex Football Bag Navy/Black/White,2026-05-26,45.2,1.51,0,18,1.0,49.33,0.0,999,30,54.73,0.5067,1,1,1,premium,0,0.0,tier1,27.73,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8515,movement_reconstructed,1,27.0,42.85714285714285,59.0,0.0,0.0,0.0,1.0,1.0,0.0,-14.0,-1.0,7,PROMOTE,rds_snapshot_history,0,,,1.0,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 51%; competitors are discounting; margin can support a markdown,overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-E961A24573|2026-05-19,SP-E961A24573,,JV7515,Adidas,sportswear,"Adibreak Tracksuit Bottoms, Green",2026-05-19,0.0,0.0,1,0,1.0,47.83,0.0,999,30,111.33,0.0,0,0,0,at_market,0,1.0,tier1,58.08,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-E961A24573|2026-05-26,SP-E961A24573,,JV7515,Adidas,sportswear,"Adibreak Tracksuit Bottoms, Green",2026-05-26,106.4,3.55,0,12,1.0,47.83,0.0,999,30,111.33,-0.0869,0,0,1,below_market,0,0.0,tier1,58.08,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,121.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed,low_stock,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-EA1A90B4B8|2026-05-19,SP-EA1A90B4B8,,HQ6041,Adidas,footwear,Adidas Stan Smith Millencon Lifestyle Women,2026-05-19,0.0,0.0,1,0,1.0,56.81,0.0,999,30,82.8,-0.0628,1,0,1,below_market,0,1.0,tier1,35.76,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,no urgent pricing intervention is needed,low_stock,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-EA1A90B4B8|2026-05-26,SP-EA1A90B4B8,,HQ6041,Adidas,footwear,Adidas Stan Smith Millencon Lifestyle Women,2026-05-26,98.9,3.3,0,10,1.0,56.81,0.0,999,30,82.8,-0.0628,1,0,1,below_market,0,0.0,tier1,35.76,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.7602,0.7602,inventory position is balanced; no urgent pricing intervention is needed,low_stock,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-EA820C1A13|2026-05-19,SP-EA820C1A13,,IN233369,ON,apparel,ON Trail-T Men Trail Running Shirt Desert,2026-05-19,0.0,0.0,1,0,1.0,53.32,0.0,999,30,73.91,-0.0147,0,1,1,at_market,0,1.0,tier1,34.5,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8743,movement_reconstructed,1,75.0,91.9090909090909,219.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-EA820C1A13|2026-05-26,SP-EA820C1A13,,IN233369,ON,apparel,ON Trail-T Men Trail Running Shirt Desert,2026-05-26,61.4,2.05,0,14,1.0,53.32,0.0,999,30,73.91,-0.0147,0,1,1,at_market,0,0.0,tier1,34.5,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8769,movement_reconstructed,1,75.0,90.87878787878788,219.0,0.0,0.0,0.0,1.0,0.0,0.0,-9.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,low_stock,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-EB900BB3C2|2026-05-19,SP-EB900BB3C2,,KA2796,Adidas,sportswear,"Adi365 Running Pocket Medium Support Bra, Green",2026-05-19,0.0,0.0,1,0,1.0,50.18,0.0,999,30,77.07,0.6497,1,0,1,premium,0,1.0,tier1,38.4,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,0.8483,movement_reconstructed,1,27.0,48.5,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-EB900BB3C2|2026-05-26,SP-EB900BB3C2,,KA2796,Adidas,sportswear,"Adi365 Running Pocket Medium Support Bra, Green",2026-05-26,73.7,2.46,0,12,1.0,50.18,0.0,999,30,77.07,0.6497,1,0,1,premium,0,0.0,tier1,38.4,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,0.8483,movement_reconstructed,1,27.0,48.5,80.0,0.0,0.0,0.0,1.0,0.5,0.0741,-10.0,-1.0,0,HOLD,rds_snapshot_history,0,,,1.0,MARKDOWN,MARKDOWN,0.9423,0.9423,priced above market by 65%; competitors are discounting; margin can support a markdown,low_stock|overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-EC9AF8E301|2026-05-19,SP-EC9AF8E301,,IN237263,Nike,apparel,Nike Club French Terry Men Lifestyle Pant Grey/White,2026-05-19,0.0,0.0,1,0,1.0,52.29,0.0,999,30,87.68,0.3385,1,1,1,premium,0,1.0,tier1,41.83,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.9293,movement_reconstructed,1,58.0,78.66666666666667,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-EC9AF8E301|2026-05-26,SP-EC9AF8E301,,IN237263,Nike,apparel,Nike Club French Terry Men Lifestyle Pant Grey/White,2026-05-26,72.9,2.43,0,14,1.0,52.29,0.0,999,30,87.68,0.3385,1,1,1,premium,0,0.0,tier1,41.83,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.9293,movement_reconstructed,1,58.0,78.66666666666667,89.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,MARKDOWN,MARKDOWN,0.952,0.952,priced above market by 34%; competitors are discounting; margin can support a markdown,low_stock|overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-ECB50BF5E1|2026-05-19,SP-ECB50BF5E1,,IN238046,Crocs,accessories,Crocs 3D Chilling Frog Unisex Lifestyle Jibbitz Charm,2026-05-19,0.0,0.0,1,0,1.0,57.78,0.0,999,30,7.39,0.1881,0,0,1,premium,0,1.0,tier2,3.12,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8307,movement_reconstructed,1,6.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.9172,0.9172,no urgent pricing intervention is needed,low_stock|overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-ECB50BF5E1|2026-05-26,SP-ECB50BF5E1,,IN238046,Crocs,accessories,Crocs 3D Chilling Frog Unisex Lifestyle Jibbitz Charm,2026-05-26,45.2,1.51,0,18,1.0,57.78,0.0,999,30,7.39,0.1881,0,0,1,premium,0,0.0,tier2,3.12,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8307,movement_reconstructed,1,6.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-1.0,7,PROMOTE,rds_snapshot_history,0,,,1.0,MARKDOWN,MARKDOWN,0.55,0.55,priced above market by 19%; margin can support a markdown,overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-EDACD0C8B2|2026-05-19,SP-EDACD0C8B2,,11821006,Dr. Martens,footwear,Dr. Martens 1460 Boot Black W,2026-05-19,0.0,0.0,1,0,1.0,52.0,0.0,999,30,188.7,0.0,0,0,0,at_market,0,1.0,tier2,90.58,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-EDACD0C8B2|2026-05-26,SP-EDACD0C8B2,,11821006,Dr. Martens,footwear,Dr. Martens 1460 Boot Black W,2026-05-26,136.6,4.55,0,28,1.0,52.0,0.0,999,30,188.7,0.0,0,0,0,at_market,0,0.0,tier2,90.58,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-EE92A1AEEC|2026-05-19,SP-EE92A1AEEC,,VN000D5IB8C,Vans,lifestyle,Vans SK8-Hi Black,2026-05-19,0.0,0.0,1,0,1.0,45.0,0.0,999,30,94.35,0.0,0,0,0,at_market,0,1.0,tier2,51.89,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-EE92A1AEEC|2026-05-26,SP-EE92A1AEEC,,VN000D5IB8C,Vans,lifestyle,Vans SK8-Hi Black,2026-05-26,106.1,3.54,0,66,1.0,45.0,0.0,999,30,94.35,0.0,0,0,0,at_market,0,0.0,tier2,51.89,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-14.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-EE94F7E634|2026-05-19,SP-EE94F7E634,,H37774,Adidas,other,"Adicolor Classics Tricot Skirt, Black",2026-05-19,0.0,0.0,1,0,1.0,49.51,0.0,999,30,12.36,-0.0518,1,0,1,below_market,0,1.0,tier1,6.24,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,13.0,13.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,no urgent pricing intervention is needed,low_stock,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-EE94F7E634|2026-05-26,SP-EE94F7E634,,H37774,Adidas,other,"Adicolor Classics Tricot Skirt, Black",2026-05-26,73.5,2.45,0,9,1.0,49.51,0.0,999,30,12.36,-0.0518,1,0,1,below_market,0,0.0,tier1,6.24,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,13.0,13.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,-10.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.9465,0.9465,inventory position is balanced; no urgent pricing intervention is needed,low_stock,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-EEC5C6A0BE|2026-05-19,SP-EEC5C6A0BE,,IW5977,Adidas,sportswear,"AEROREADY Sereno Cut 3-Stripes Track Suit, Blue",2026-05-19,0.0,0.0,1,0,1.0,58.8,0.0,999,30,129.32,0.1339,0,0,2,above_market,0,1.0,tier1,53.28,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,112.0,55.5006,111.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,no urgent pricing intervention is needed,low_stock|overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-EEC5C6A0BE|2026-05-26,SP-EEC5C6A0BE,,IW5977,Adidas,sportswear,"AEROREADY Sereno Cut 3-Stripes Track Suit, Blue",2026-05-26,92.9,3.1,0,12,1.0,58.8,0.0,999,30,129.32,0.1339,0,0,2,above_market,0,0.0,tier1,53.28,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,112.0,70.6368,111.0,0.0,0.0,0.0,0.0,1.0,0.0,-14.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,MARKDOWN,MARKDOWN,0.55,0.55,priced above market by 13%; stock cover is elevated (93 DOS); margin can support a markdown,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-EED5158BD6|2026-05-19,SP-EED5158BD6,,IN219806,New Balance,footwear,New Balance 327 Women Lifestyle Shoes Moonbeam/Stone Pink,2026-05-19,0.0,0.0,1,0,1.0,53.38,0.0,999,30,177.62,0.2737,1,1,1,premium,0,1.0,tier1,82.81,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7307,movement_reconstructed,1,129.0,138.25,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
