state_id,sku_id,product_key,style_code,brand,category,product_name,week_of,days_of_supply,stock_coverage_ratio,stockout_risk,total_qty,inventory_vs_median,current_margin_pct,discount_depth_last_30d,days_since_last_discount,days_at_current_price,retail_price_usd,price_gap_pct,competitors_on_sale,competitors_out_of_stock,num_competitors,market_position,days_since_launch,season_sell_through_pct,brand_tier,cost_price_usd,seasonality_score,category_seasonal_boost,event_proximity_score,next_month_seasonality,cash_runway_months,cash_tight,inventory_intensity,match_type,match_score,inventory_history_quality,has_competitor_data,competitor_min_price_usd,competitor_avg_price_usd,competitor_max_price_usd,sales_units_last_28d,avg_daily_sales_28d,competitor_price_trend_4w,competitor_sale_frequency_4w,competitor_oos_frequency_4w,price_gap_volatility_4w,stock_velocity_4w,sell_through_velocity_4w,days_since_competitor_change,rules_label,row_source,is_augmented,augmentation_family,anchor_state_id,sample_weight_hint,ai_label,expected_label,ai_label_confidence,label_confidence,ai_label_rationale,audit_flags,label_prompt_version,labeler_model,labeled_at,ai_label_disagrees_with_rules
SP-CC5CDA3953|2026-06-02,SP-CC5CDA3953,,IN073617,Crocs,footwear,Crocs Bistro Slip Resistant Work Clog Unisex lifestyle Slippers Black,2026-06-02,73.5,2.45,0,9,1.0,50.07,0.0,999,30,43.74,0.2227,1,1,1,premium,3,0.0,tier2,21.84,1.2,0.0,0.0,1.1,3.0,0,0.8224,same_model_family,0.8031,movement_reconstructed,1,34.0,41.70588235294117,45.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,-0.5,14,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-CE1996B0E0|2026-05-19,SP-CE1996B0E0,,IN227545,Crocs,footwear,Crocs Bae Women Lifestyle Clog Starfish,2026-05-19,0.0,0.0,1,0,1.0,52.05,0.0,999,30,91.09,0.3523,1,1,1,premium,0,1.0,tier2,43.68,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8223,movement_reconstructed,1,59.0,83.75,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-CE1996B0E0|2026-05-26,SP-CE1996B0E0,,IN227545,Crocs,footwear,Crocs Bae Women Lifestyle Clog Starfish,2026-05-26,108.8,3.63,0,9,1.0,52.05,0.0,999,30,91.09,0.3523,1,1,1,premium,0,0.0,tier2,43.68,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8275,movement_reconstructed,1,59.0,83.18181818181819,96.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-CE1996B0E0|2026-06-02,SP-CE1996B0E0,,IN227545,Crocs,footwear,Crocs Bae Women Lifestyle Clog Starfish,2026-06-02,108.8,3.63,0,9,1.0,52.05,0.0,999,30,91.09,0.3523,1,1,1,premium,3,0.0,tier2,43.68,1.2,0.0,0.0,1.1,3.0,0,0.8224,same_model_family,0.8223,movement_reconstructed,1,59.0,83.75,96.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,-0.5,14,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-CED36CC988|2026-05-19,SP-CED36CC988,,46U,La Sportiva,footwear,La Sportiva Bushido III W,2026-05-19,0.0,0.0,1,0,1.0,54.0,0.0,999,30,160.95,0.0,0,0,0,at_market,0,1.0,tier2,74.04,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-CED36CC988|2026-05-26,SP-CED36CC988,,46U,La Sportiva,footwear,La Sportiva Bushido III W,2026-05-26,136.6,4.55,0,28,1.0,54.0,0.0,999,30,160.95,0.0,0,0,0,at_market,0,0.0,tier2,74.04,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-CED36CC988|2026-06-02,SP-CED36CC988,,46U,La Sportiva,footwear,La Sportiva Bushido III W,2026-06-02,136.6,4.55,0,28,1.0,54.0,0.0,999,30,160.95,0.0,0,0,0,at_market,3,0.0,tier2,74.04,1.2,0.0,0.0,1.1,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-0.5,14,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-CF5BCC0FE2|2026-05-19,SP-CF5BCC0FE2,,JI4632,Adidas,footwear,"Response Super Shoes, White",2026-05-19,0.0,0.0,1,0,1.0,62.81,0.0,999,30,89.05,0.2252,1,0,1,premium,0,1.0,tier1,33.12,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,69.0,69.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-CFC4A2736E|2026-05-19,SP-CFC4A2736E,,56J,La Sportiva,footwear,La Sportiva Jackal II,2026-05-19,0.0,0.0,1,0,1.0,54.0,0.0,999,30,172.05,0.0,0,0,0,at_market,0,1.0,tier2,79.14,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-CFC4A2736E|2026-05-26,SP-CFC4A2736E,,56J,La Sportiva,footwear,La Sportiva Jackal II,2026-05-26,136.6,4.55,0,28,1.0,54.0,0.0,999,30,172.05,0.0,0,0,0,at_market,0,0.0,tier2,79.14,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-18.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-CFC4A2736E|2026-06-02,SP-CFC4A2736E,,56J,La Sportiva,footwear,La Sportiva Jackal II,2026-06-02,136.6,4.55,0,28,1.0,54.0,0.0,999,30,172.05,0.0,0,0,0,at_market,3,0.0,tier2,79.14,1.2,0.0,0.0,1.1,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-9.0,-0.5,14,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-D0A64208B9|2026-05-19,SP-D0A64208B9,,IN233426,ON,apparel,On 3 Inch Core Women Running Short Heron,2026-05-19,0.0,0.0,1,0,1.0,56.05,0.0,999,30,78.49,0.2993,1,1,1,premium,0,1.0,tier1,34.5,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7913,movement_reconstructed,1,55.0,123.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D21AF978EC|2026-05-19,SP-D21AF978EC,,1028060,Keen,footwear,Keen Jasper Vent,2026-05-19,0.0,0.0,1,0,1.0,52.0,0.0,999,30,111.0,0.0,0,0,0,at_market,0,1.0,tier2,53.28,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D21AF978EC|2026-05-26,SP-D21AF978EC,,1028060,Keen,footwear,Keen Jasper Vent,2026-05-26,132.6,4.42,0,48,1.0,52.0,0.0,999,30,111.0,0.0,0,0,0,at_market,0,0.0,tier2,53.28,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0614,-12.0,-1.0,0,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-D21AF978EC|2026-06-02,SP-D21AF978EC,,1028060,Keen,footwear,Keen Jasper Vent,2026-06-02,132.6,4.42,0,48,1.0,52.0,0.0,999,30,111.0,0.0,0,0,0,at_market,3,0.0,tier2,53.28,1.2,0.0,0.0,1.1,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502,-6.0,-0.5,0,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-D38DD30CF0|2026-05-19,SP-D38DD30CF0,,IN226223,ON,apparel,"On 5"" Performance Women Running Short Black",2026-05-19,0.0,0.0,1,0,1.0,50.37,0.0,999,30,91.76,0.248,1,1,1,premium,0,1.0,tier1,45.54,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.9233,movement_reconstructed,1,69.0,83.5,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D3B81EBF5D|2026-05-19,SP-D3B81EBF5D,,1019234,Teva,footwear,Teva Hurricane XLT2 M,2026-05-19,0.0,0.0,1,0,1.0,44.99,0.0,999,30,77.7,0.0,0,0,0,at_market,0,1.0,tier2,42.74,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D3B81EBF5D|2026-05-26,SP-D3B81EBF5D,,1019234,Teva,footwear,Teva Hurricane XLT2 M,2026-05-26,92.8,3.09,0,48,1.0,44.99,0.0,999,30,77.7,0.0,0,0,0,at_market,0,0.0,tier2,42.74,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0173,-12.0,-1.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D3B81EBF5D|2026-06-02,SP-D3B81EBF5D,,1019234,Teva,footwear,Teva Hurricane XLT2 M,2026-06-02,92.8,3.09,0,48,1.0,44.99,0.0,999,30,77.7,0.0,0,0,0,at_market,3,0.0,tier2,42.74,1.2,0.0,0.0,1.1,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0141,-6.0,-0.5,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D582D99C4D|2026-05-26,SP-D582D99C4D,,IN160125,Adidas,swimwear,Adidas Classic Solid Men Swim Swim Short Glow Blue,2026-05-26,83.3,2.78,0,9,1.0,54.37,0.0,999,30,22.09,0.0946,2,1,2,above_market,0,0.0,tier1,10.08,1.45,0.3,0.0,1.7,3.0,0,0.8224,same_model_family,0.7774,movement_reconstructed,1,20.0,8.7172,33.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D582D99C4D|2026-06-02,SP-D582D99C4D,,IN160125,Adidas,swimwear,Adidas Classic Solid Men Swim Swim Short Glow Blue,2026-06-02,83.3,2.78,0,9,1.0,54.37,0.0,999,30,22.09,0.0946,2,1,2,above_market,3,0.0,tier1,10.08,1.7,0.5,0.0,1.6,3.0,0,0.8224,same_model_family,0.7763,movement_reconstructed,1,20.0,6.8278,33.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-0.5,14,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D62159F18D|2026-05-19,SP-D62159F18D,,IN238068,Crocs,footwear,Crocs Barbie Classic Infant Lifestyle Clog Multi,2026-05-19,0.0,0.0,1,0,1.0,53.61,0.0,999,30,67.25,0.5688,1,1,1,premium,0,1.0,tier2,31.2,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8039,movement_reconstructed,1,29.0,46.50862068965517,72.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D62159F18D|2026-05-26,SP-D62159F18D,,IN238068,Crocs,footwear,Crocs Barbie Classic Infant Lifestyle Clog Multi,2026-05-26,80.4,2.68,0,10,1.0,53.61,0.0,999,30,67.25,0.5985,1,1,1,premium,0,0.0,tier2,31.2,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7999,movement_reconstructed,1,27.0,45.86248492159228,72.0,0.0,0.0,0.0,1.0,1.0,0.0,-12.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D62159F18D|2026-06-02,SP-D62159F18D,,IN238068,Crocs,footwear,Crocs Barbie Classic Infant Lifestyle Clog Multi,2026-06-02,80.4,2.68,0,10,1.0,53.61,0.0,999,30,67.25,0.5985,1,1,1,premium,3,0.0,tier2,31.2,1.2,0.0,0.0,1.1,3.0,0,0.8224,same_model_family,0.7988,movement_reconstructed,1,27.0,45.71612903225807,72.0,0.0,0.0,0.0,1.0,1.0,0.0,-6.0,-0.5,14,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D73EAC318C|2026-05-19,SP-D73EAC318C,,,Nike,lifestyle,Air Zoom Vapor Elite - FG Cleats,2026-05-19,0.0,0.0,1,0,1.0,56.33,0.0,999,30,86.1,0.0,0,0,0,at_market,0,1.0,tier1,37.6,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D73EAC318C|2026-05-26,SP-D73EAC318C,,,Nike,lifestyle,Air Zoom Vapor Elite - FG Cleats,2026-05-26,96.8,3.23,0,12,1.0,56.33,0.0,999,30,86.1,0.0,0,0,0,at_market,0,0.0,tier1,37.6,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-12.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D73EAC318C|2026-06-02,SP-D73EAC318C,,,Nike,lifestyle,Air Zoom Vapor Elite - FG Cleats,2026-06-02,96.8,3.23,0,12,1.0,56.33,0.0,999,30,86.1,0.0,0,0,0,at_market,3,0.0,tier1,37.6,1.2,0.0,0.0,1.1,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-6.0,-0.5,14,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D866E2F245|2026-05-19,SP-D866E2F245,,,ASICS,lifestyle,ASICS PADEL METARISE™ 2,2026-05-19,0.0,0.0,1,0,1.0,55.55,0.0,999,30,99.22,0.0,0,0,0,at_market,0,1.0,tier2,44.1,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D866E2F245|2026-05-26,SP-D866E2F245,,,ASICS,lifestyle,ASICS PADEL METARISE™ 2,2026-05-26,111.6,3.72,0,12,1.0,55.55,0.0,999,30,99.22,0.0,0,0,0,at_market,0,0.0,tier2,44.1,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D866E2F245|2026-06-02,SP-D866E2F245,,,ASICS,lifestyle,ASICS PADEL METARISE™ 2,2026-06-02,111.6,3.72,0,12,1.0,55.55,0.0,999,30,99.22,0.0,0,0,0,at_market,3,0.0,tier2,44.1,1.2,0.0,0.0,1.1,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-0.5,14,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D936C9E9C6|2026-05-19,SP-D936C9E9C6,,J1GC2403,Mizuno,footwear,Mizuno Wave Rider 28,2026-05-19,0.0,0.0,1,0,1.0,50.0,0.0,999,30,155.4,0.0,0,0,0,at_market,0,1.0,tier2,77.7,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-D936C9E9C6|2026-05-26,SP-D936C9E9C6,,J1GC2403,Mizuno,footwear,Mizuno Wave Rider 28,2026-05-26,136.6,4.55,0,48,1.0,50.0,0.0,999,30,155.4,0.0,0,0,0,at_market,0,0.0,tier2,77.7,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0581,-14.0,-1.0,0,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-D936C9E9C6|2026-06-02,SP-D936C9E9C6,,J1GC2403,Mizuno,footwear,Mizuno Wave Rider 28,2026-06-02,136.6,4.55,0,48,1.0,50.0,0.0,999,30,155.4,0.0,0,0,0,at_market,3,0.0,tier2,77.7,1.2,0.0,0.0,1.1,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0475,-7.0,-0.5,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-DA8CC184C9|2026-05-19,SP-DA8CC184C9,,JN8887,Adidas,apparel,Adidas Real Madrid 25/26 Home Jersey Kids-Unisex Football T-Shirt White,2026-05-19,0.0,0.0,1,0,1.0,49.99,0.0,999,30,112.3,0.2164,1,1,2,premium,0,1.0,tier1,56.16,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,0.8854,movement_reconstructed,1,88.0,23.4011,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.6623,0.6623,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-DB0AA24C01|2026-05-19,SP-DB0AA24C01,,IN199973,Nike,footwear,Nike Air Force 1 07 Wb Men Lifestyle Shoes Flax/Gum/Black,2026-05-19,0.0,0.0,1,0,1.0,57.12,0.0,999,30,169.9,0.1995,1,1,1,premium,0,1.0,tier1,72.85,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.9441,movement_reconstructed,1,136.0,136.0,136.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-DB14195D44|2026-05-26,SP-DB14195D44,,JJ4182,Adidas,apparel,Adidas Real Madrid 25/26 Away Jersey Men Football T-Shirt Legend Ink,2026-05-26,80.7,2.69,0,14,1.0,54.38,0.0,999,30,160.45,0.2708,0,1,2,premium,0,0.0,tier1,73.2,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,0.9098,movement_reconstructed,1,117.0,28.7581,152.0,0.0,0.0,0.0,1.0,0.0,0.0,-11.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.6274,0.6274,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-DB14195D44|2026-06-02,SP-DB14195D44,,JJ4182,Adidas,apparel,Adidas Real Madrid 25/26 Away Jersey Men Football T-Shirt Legend Ink,2026-06-02,80.7,2.69,0,14,1.0,54.38,0.0,999,30,160.45,0.2708,0,1,2,premium,3,0.0,tier1,73.2,1.2,0.0,0.0,1.1,3.0,0,0.8224,exact_style,0.9073,movement_reconstructed,1,117.0,25.3347,152.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.5,-0.5,14,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.6274,0.6274,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
